datetime,atm_strike,call_iv,put_iv,call_oi,put_oi,call_volume,put_volume
2024-12-17 10:30:00,24400.0,0.21382435631281366,0.2013678046496346,157377,392824,1132,3181
2024-12-17 10:35:00,24400.0,0.12615807319690137,0.140548634172974,349736,206649,2564,3332
2024-12-17 10:40:00,24450.0,0.20777719096022046,0.2132966476923828,462292,444818,3353,1345
2024-12-17 10:45:00,24450.0,0.16859673434460837,0.1509884374109337,368054,357776,1456,1833
2024-12-17 10:50:00,24450.0,0.14804759297778197,0.15268899579011963,176536,129074,2264,2870
2024-12-17 10:55:00,24500.0,0.17244759978456814,0.16217163058447337,119619,326207,1284,830
2024-12-17 11:00:00,24500.0,0.16294030029581527,0.15407870999091536,490785,104457,4668,1884
2024-12-17 11:05:00,24500.0,0.14421924076511705,0.16214464584505436,409215,457582,3666,1518
2024-12-17 11:10:00,24450.0,0.17874010473230828,0.16529131339040767,335348,200249,2559,2007
2024-12-17 11:15:00,24450.0,0.12150549954296128,0.13258363540798657,308738,443862,3957,3648
2024-12-17 11:20:00,24450.0,0.20654661537230715,0.21524415554998758,176874,132599,4324,2573
2024-12-17 11:25:00,24400.0,0.16953878716551962,0.16042243225592465,480703,182840,3717,4656
2024-12-17 11:30:00,24400.0,0.21836039419230577,0.21375110220406993,382505,271849,683,4643
2024-12-17 11:35:00,24400.0,0.1397848301647594,0.13139811114254937,354116,419232,4755,1084
2024-12-17 11:40:00,24400.0,0.15620051388246925,0.14125576301360535,344967,104981,2648,3195
2024-12-17 11:45:00,24400.0,0.1924994467392223,0.19107431203510325,413968,267630,3407,1640
2024-12-17 11:50:00,24400.0,0.1788093261701841,0.1778089391440267,365198,390420,1145,1614
2024-12-17 11:55:00,24400.0,0.12304149317348487,0.12973202615157936,447570,421301,2839,1087
2024-12-17 12:00:00,24400.0,0.12085645800914989,0.10154311177417441,145306,457082,1963,950
2024-12-17 12:05:00,24400.0,0.174593435147571,0.19129941974586018,241084,258501,4207,4696
2024-12-17 12:10:00,24400.0,0.16375578351380704,0.1633180668067618,193056,171526,3746,2064
2024-12-17 12:15:00,24350.0,0.20458303859029228,0.1878410459387274,466896,413571,1433,3907
2024-12-17 12:20:00,24400.0,0.13542446645669776,0.12306350300094696,419274,353503,2639,3712
2024-12-17 12:25:00,24450.0,0.1786544903065703,0.18541324422284458,323513,195433,4094,3153
2024-12-17 12:30:00,24450.0,0.20741823509389812,0.1915716323728072,112715,152394,1681,3509
2024-12-17 12:35:00,24400.0,0.16144971959843513,0.15245063825416388,383063,231704,3565,4827
2024-12-17 12:40:00,24400.0,0.17876067898735054,0.19427524899860912,248911,310937,1923,2786
2024-12-17 12:45:00,24400.0,0.17137078756417704,0.16763399497588946,376348,259024,1517,2942
2024-12-17 12:50:00,24400.0,0.19940208072822174,0.1954490781553309,132805,170441,728,2726
2024-12-17 12:55:00,24450.0,0.12262411748700877,0.13155031919537652,263656,199769,2530,4720
2024-12-17 13:00:00,24400.0,0.2030789599660619,0.19030923051667287,324003,148113,524,3019
2024-12-17 13:05:00,24400.0,0.19985960648554335,0.21820942863893303,124009,121415,4375,4218
2024-12-17 13:10:00,24350.0,0.19740353741450078,0.17983738367254015,381963,310317,3674,1394
2024-12-17 13:15:00,24350.0,0.2158457417701558,0.23302905362399226,334014,252357,570,2995
2024-12-17 13:20:00,24350.0,0.13247195325769962,0.1341879280949193,307929,173520,1785,3719
2024-12-17 13:25:00,24350.0,0.15422557431710252,0.17135476033867497,419390,186027,706,1439
2024-12-17 13:30:00,24350.0,0.15920332641077128,0.14283898840707068,159530,294420,2635,3945
2024-12-17 13:35:00,24350.0,0.13038446407980087,0.14043389627598554,443253,162143,2478,4997
2024-12-17 13:40:00,24350.0,0.12807068800363056,0.1275272324504237,273893,417336,4452,1018
2024-12-17 13:45:00,24350.0,0.1835884808126088,0.16732498948681832,444695,455414,1943,4903
2024-12-17 13:50:00,24350.0,0.14437753698145192,0.14213939511028792,277228,412227,2646,1276
2024-12-17 13:55:00,24350.0,0.1499862299514696,0.1565031143709582,481366,114911,4700,2623
2024-12-17 14:00:00,24350.0,0.20358442440080532,0.18904302991959046,493623,308303,620,4468
2024-12-17 14:05:00,24350.0,0.16008832987498492,0.14665848865397768,191528,235635,4469,3303
2024-12-17 14:10:00,24350.0,0.21842458425421596,0.21865320757900583,384119,112019,4714,1058
2024-12-17 14:15:00,24350.0,0.15637576105810713,0.13644867760080592,245418,293430,2751,2298
2024-12-17 14:20:00,24300.0,0.17928501373787198,0.1854000197477997,256155,100773,3630,1838
2024-12-17 14:25:00,24300.0,0.18437595563323844,0.18770710907424848,126957,345187,4199,2929
2024-12-17 14:30:00,24350.0,0.14539712085873205,0.13699505064616657,288484,208359,1425,3511
2024-12-17 14:35:00,24350.0,0.14690197777764702,0.16558667180432582,199736,172423,4522,2225
2024-12-17 14:40:00,24350.0,0.13845087318962598,0.11938428958879428,347606,149021,3763,4191
2024-12-17 14:45:00,24350.0,0.21689184727394611,0.20231271977806714,175821,289726,4342,536
2024-12-17 14:50:00,24300.0,0.20114903047074037,0.20460453474836326,245574,321882,1203,2068
2024-12-17 14:55:00,24350.0,0.17800254324462383,0.16881095017095402,182291,300105,2608,1198
2024-12-17 15:00:00,24350.0,0.13396716144078213,0.13262803651616242,408280,196777,3439,3134
2024-12-17 15:05:00,24350.0,0.17085601484077498,0.16023451705318567,151161,126268,3967,2697
2024-12-17 15:10:00,24350.0,0.12027351308666025,0.13824553588278174,319749,344121,2304,3570
2024-12-17 15:15:00,24350.0,0.19225155246495484,0.18423225696489912,310535,416321,1850,3143
2024-12-17 15:20:00,24300.0,0.19728954899066203,0.2055754038525811,496212,174471,2486,702
2024-12-17 15:25:00,24300.0,0.2103754853915783,0.20186037118093408,295114,241276,4807,3183
2024-12-18 09:15:00,24350.0,0.14331444488343265,0.13482289771786682,147124,409040,3766,1961
2024-12-18 09:20:00,24300.0,0.20047663100905083,0.18708509858917047,119185,347081,1415,986
2024-12-18 09:25:00,24300.0,0.19348446321217622,0.18427717064712015,167336,117648,1456,3766
2024-12-18 09:30:00,24300.0,0.19554164407620667,0.20341872382336318,153759,234906,4771,3033
2024-12-18 09:35:00,24350.0,0.18627770618978734,0.18547574870512493,177022,486376,1022,2595
2024-12-18 09:40:00,24400.0,0.14326016379629852,0.12956387439543146,165536,359108,4922,1481
2024-12-18 09:45:00,24400.0,0.14630142408454944,0.15653279215915783,215266,159625,3930,3065
2024-12-18 09:50:00,24350.0,0.1634455005090935,0.15870389742952049,353345,284118,4564,3046
2024-12-18 09:55:00,24250.0,0.15104365755393748,0.16003085181018187,344100,351716,4278,1137
2024-12-18 10:00:00,24250.0,0.1644716644554209,0.18129056649173897,167352,175699,3256,3377
2024-12-18 10:05:00,24250.0,0.13633203136312771,0.14228288100543338,229991,305077,948,4531
2024-12-18 10:10:00,24250.0,0.2021064311886347,0.18888273578344686,308638,423702,4854,2948
2024-12-18 10:15:00,24250.0,0.15086664266649807,0.14770687709669206,356524,123536,3339,3647
2024-12-18 10:20:00,24250.0,0.210607042493289,0.20720998005802369,335490,404882,714,729
2024-12-18 10:25:00,24250.0,0.21889734565685148,0.20123377071140958,238222,451911,3033,3556
2024-12-18 10:30:00,24300.0,0.18312787218115023,0.1694549294270095,410745,134672,2910,2062
2024-12-18 10:35:00,24300.0,0.17138467878618596,0.18749354270076526,227271,432930,3190,4202
2024-12-18 10:40:00,24300.0,0.17168821298885706,0.1605003479175553,208312,171581,1914,4824
2024-12-18 10:45:00,24250.0,0.12572957274411306,0.10731828007401281,142936,490357,2765,1583
2024-12-18 10:50:00,24250.0,0.14516729043900475,0.13182723754332998,192199,428779,2163,2384
2024-12-18 10:55:00,24250.0,0.1483863532628909,0.14976649020629862,441377,471622,4616,2519
2024-12-18 11:00:00,24250.0,0.14052531353012943,0.14933880290115908,354565,398352,3263,3802
2024-12-18 11:05:00,24200.0,0.14614605894224178,0.1449025367666097,148487,448653,3928,1925
2024-12-18 11:10:00,24200.0,0.2013843826125412,0.20620412343949715,255812,380524,4432,2315
2024-12-18 11:15:00,24200.0,0.13992498723869812,0.12501868167614635,478377,219079,4784,4501
2024-12-18 11:20:00,24200.0,0.2057984625486723,0.19837969966045843,190904,361489,998,4249
2024-12-18 11:25:00,24250.0,0.20871554044750837,0.22713476493595283,362185,367117,2390,4214
2024-12-18 11:30:00,24250.0,0.2185045931362165,0.21410480281128796,120608,133325,2035,4494
2024-12-18 11:35:00,24250.0,0.12794531340879803,0.13058727658804897,281455,166710,1571,4344
2024-12-18 11:40:00,24250.0,0.20898249283609677,0.19309745891715074,259227,415806,4189,3590
2024-12-18 11:45:00,24250.0,0.17598823534841024,0.1727606390773074,135882,361386,4526,4621
2024-12-18 11:50:00,24200.0,0.18257894459901564,0.1651879117819462,189713,368235,2621,4068
2024-12-18 11:55:00,24250.0,0.14857469245199295,0.15054424405423666,189995,322772,1017,4106
2024-12-18 12:00:00,24250.0,0.21189306184118156,0.21723650261095523,429411,215404,626,4815
2024-12-18 12:05:00,24250.0,0.20194922131932724,0.22059438477724427,436714,356537,2815,913
2024-12-18 12:10:00,24200.0,0.1344081131360885,0.11939013901106618,225050,476628,2175,1952
2024-12-18 12:15:00,24200.0,0.21277121320809206,0.22869647201702534,151879,383650,1610,733
2024-12-18 12:20:00,24200.0,0.19970490054192153,0.19113595016278728,202878,386140,4463,1922
2024-12-18 12:25:00,24200.0,0.2059881616380264,0.2190957457517137,134815,364690,3810,4872
2024-12-18 12:30:00,24200.0,0.178635533734996,0.19731144113252042,384559,235453,727,3053
2024-12-18 12:35:00,24150.0,0.1793262831952928,0.16841008427046333,367389,462922,2749,1134
2024-12-18 12:40:00,24150.0,0.1378857465009256,0.1443364932153218,428657,394074,2936,921
2024-12-18 12:45:00,24150.0,0.21095122012952783,0.1964041371706658,160209,237123,4847,3744
2024-12-18 12:50:00,24150.0,0.2160861709071275,0.22430816419649902,175182,250870,3198,3147
2024-12-18 12:55:00,24200.0,0.13017388461208274,0.12162767761848929,370081,263891,2808,3811
2024-12-18 13:00:00,24200.0,0.21230919577812443,0.19677231220822575,401042,164239,2492,2196
2024-12-18 13:05:00,24250.0,0.21891198762679576,0.22397466705320843,218017,234664,4452,2020
2024-12-18 13:10:00,24200.0,0.1874363343590466,0.17827294122162698,307551,171281,3290,2956
2024-12-18 13:15:00,24200.0,0.21595860925568602,0.21429701666789236,480956,497699,3808,4808
2024-12-18 13:20:00,24250.0,0.1986022042233755,0.20979065060297072,224260,168586,2838,2279
2024-12-18 13:25:00,24200.0,0.1849817424084781,0.17240557831313585,169321,185370,4802,674
2024-12-18 13:30:00,24200.0,0.21779603832647484,0.21451202968071326,161848,188741,4529,4424
2024-12-18 13:35:00,24200.0,0.14970191656099385,0.16678535997319285,465880,105797,4221,3508
2024-12-18 13:40:00,24200.0,0.1600629717064896,0.1604805335977976,164301,487387,3926,1229
2024-12-18 13:45:00,24200.0,0.19487693379978138,0.17882335802034638,470103,378943,3305,1810
2024-12-18 13:50:00,24150.0,0.17775699035490797,0.17134205948308978,128272,173519,2402,3563
2024-12-18 13:55:00,24200.0,0.1856722179794712,0.19799860299367117,165026,166969,3150,4221
2024-12-18 14:00:00,24200.0,0.1345091801203467,0.13818774616677926,300198,190903,1604,3705
2024-12-18 14:05:00,24200.0,0.19078497125075788,0.21048012747905195,433107,479655,4883,4929
2024-12-18 14:10:00,24200.0,0.2030318257182302,0.20180587321707028,433649,432514,3388,2890
2024-12-18 14:15:00,24200.0,0.20500797162788287,0.2067794566731172,393318,160407,4666,4717
2024-12-18 14:20:00,24200.0,0.13603221800217374,0.13366984985087774,485463,152743,2194,2940
2024-12-18 14:25:00,24200.0,0.20120422002933486,0.1853980578449125,247928,321738,1128,4691
2024-12-18 14:30:00,24150.0,0.18710791137868835,0.17524913172610712,458938,115013,938,2552
2024-12-18 14:35:00,24150.0,0.15187872420097276,0.15985924534940255,259593,160177,2755,1720
2024-12-18 14:40:00,24200.0,0.1708764044773733,0.1841993862929904,206155,257440,3458,2375
2024-12-18 14:45:00,24200.0,0.166684509317493,0.16369632164408515,200119,299984,1448,2210
2024-12-18 14:50:00,24200.0,0.157477978283534,0.15287409671015287,266044,211136,896,1895
2024-12-18 14:55:00,24200.0,0.18101536857754047,0.16710754895228486,253009,395407,3475,4222
2024-12-18 15:00:00,24200.0,0.19395725354462134,0.17921152827344514,270106,175318,4644,3200
2024-12-18 15:05:00,24200.0,0.20578778118212654,0.20918295883734292,165364,432870,3620,4191
2024-12-18 15:10:00,24200.0,0.15897488900672993,0.1615606794873114,105626,247370,958,3771
2024-12-18 15:15:00,24200.0,0.2085810513000821,0.2195904457689408,165465,299117,3921,2846
2024-12-18 15:20:00,24200.0,0.21556057794751676,0.20864502134474783,439644,423443,1956,4881
2024-12-18 15:25:00,24200.0,0.15021458586620764,0.16577697931040664,277397,453832,4963,2433
2024-12-19 09:15:00,23900.0,0.16609499479626486,0.17376488703711798,238771,375956,4872,2852
2024-12-19 09:20:00,23900.0,0.16039838808703338,0.1490393837580759,181626,413656,3634,3322
2024-12-19 09:25:00,23900.0,0.14541241984928535,0.15967921933298376,244679,416559,2650,4470
2024-12-19 09:30:00,23900.0,0.14855134344491236,0.13674373778624627,352787,470558,1603,2567
2024-12-19 09:35:00,23950.0,0.19013994041400178,0.18473228767982824,212120,404497,3605,550
2024-12-19 09:40:00,24000.0,0.16845063676912675,0.17362372767441725,191815,456280,875,3702
2024-12-19 09:45:00,23950.0,0.15985343942162183,0.16049147742035705,116890,180447,3205,4883
2024-12-19 09:50:00,24000.0,0.12116827371128648,0.10612989808650702,106433,346917,1510,1452
2024-12-19 09:55:00,23950.0,0.19829250235498036,0.18560882284879335,327838,189821,2759,4184
2024-12-19 10:00:00,23950.0,0.16377935821100836,0.16464522650112043,461152,204855,3644,3444
2024-12-19 10:05:00,23950.0,0.12189591437286172,0.14137743437084235,189036,209150,2396,4380
2024-12-19 10:10:00,23950.0,0.14004496706964983,0.1304387689311466,220804,265645,923,3613
2024-12-19 10:15:00,23900.0,0.13149998764659782,0.132872133106742,230743,471677,1897,4307
2024-12-19 10:20:00,23950.0,0.17747094754701834,0.1810720079607721,121434,326389,3533,4917
2024-12-19 10:25:00,23950.0,0.1298059907332042,0.11843425754515387,445734,493777,4947,4220
2024-12-19 10:30:00,23950.0,0.15046021268039753,0.14002799918792216,277695,422883,4898,1600
2024-12-19 10:35:00,23950.0,0.18763085329388646,0.1873116377431978,366276,322961,1588,795
2024-12-19 10:40:00,23950.0,0.13173225675856318,0.14766179253075506,297911,166206,1147,4628
2024-12-19 10:45:00,23950.0,0.1309865081462195,0.11190595770206876,245704,469438,2737,4219
2024-12-19 10:50:00,23950.0,0.12572373986362717,0.12992198400046567,235418,238172,889,3458
2024-12-19 10:55:00,23950.0,0.21854535227305566,0.22778966385362154,453312,239947,2944,850
2024-12-19 11:00:00,23950.0,0.16235662061654033,0.17030270285343402,362027,169969,832,1838
2024-12-19 11:05:00,23950.0,0.14833258501349939,0.12931671644950984,449922,290582,1970,3612
2024-12-19 11:10:00,23950.0,0.16917719648432689,0.17474630681638484,335590,171901,3475,4732
2024-12-19 11:15:00,23950.0,0.15974757311162227,0.1459530503528852,464393,346475,1771,4501
2024-12-19 11:20:00,23950.0,0.19531174229366394,0.21032232493741365,112019,346582,1321,4046
2024-12-19 11:25:00,23950.0,0.2070250905642988,0.19461458570340903,453679,499004,1562,1316
2024-12-19 11:30:00,23950.0,0.20857264257181043,0.19005965723111062,350750,396880,2655,2893
2024-12-19 11:35:00,24000.0,0.19534132540371885,0.1945950046791954,285592,163022,4936,2204
2024-12-19 11:40:00,23950.0,0.14527238001974296,0.15896223837805107,478754,138236,4665,2665
2024-12-19 11:45:00,24000.0,0.18956676038155656,0.19945248089687032,203383,177800,1851,1091
2024-12-19 11:50:00,23950.0,0.1411713124716904,0.14183214123379595,148428,345482,1758,3103
2024-12-19 11:55:00,23950.0,0.18832766469299345,0.16845949033862098,482872,166489,3788,4307
2024-12-19 12:00:00,23950.0,0.1352518676240819,0.13323474327398196,171002,286413,1023,3197
2024-12-19 12:05:00,24000.0,0.20992200009931217,0.20756329527067965,216808,403971,982,2755
2024-12-19 12:10:00,24000.0,0.1718464951183496,0.18544126950924675,291572,289875,1167,2519
2024-12-19 12:15:00,24000.0,0.18258603052329037,0.1887529677139143,107876,365166,2638,3536
2024-12-19 12:20:00,24000.0,0.13359443300415857,0.15287414191626955,183864,311658,916,4244
2024-12-19 12:25:00,24000.0,0.2136223548879899,0.2266385518820814,428467,122785,3314,2445
2024-12-19 12:30:00,23950.0,0.1877064623187586,0.17999071034859326,110230,353189,4680,1852
2024-12-19 12:35:00,23950.0,0.179293681643829,0.19170068246951158,109695,261788,4097,3472
2024-12-19 12:40:00,23950.0,0.21380320078854265,0.20370862422955263,436016,134418,4971,2320
2024-12-19 12:45:00,23950.0,0.19557958062741732,0.2012471188203877,247136,399472,3969,1225
2024-12-19 12:50:00,23950.0,0.20870517613259973,0.19215369612446098,399619,426859,2365,2112
2024-12-19 12:55:00,23950.0,0.16249329453197847,0.17702841936914984,245504,336249,4352,3259
2024-12-19 13:00:00,23950.0,0.19898687932608722,0.21713906631969476,413797,446927,3902,1713
2024-12-19 13:05:00,23950.0,0.1748065700320187,0.1669191534576372,268478,140797,2618,1559
2024-12-19 13:10:00,23950.0,0.17718685532886608,0.15811488543236052,149366,364854,2279,3789
2024-12-19 13:15:00,23950.0,0.2018677012614502,0.18717939660791913,136826,205017,610,2406
2024-12-19 13:20:00,23950.0,0.20346206064873346,0.20759709032918508,487218,318393,3998,3501
2024-12-19 13:25:00,23950.0,0.1567877401206795,0.1683679041976128,169477,429051,3424,3351
2024-12-19 13:30:00,23950.0,0.14412238291535598,0.14033883672554648,113609,377066,3609,4263
2024-12-19 13:35:00,23950.0,0.1397682272188176,0.13541893943952807,438014,435315,3295,4566
2024-12-19 13:40:00,23950.0,0.12301925383223894,0.10838274272726806,128893,181087,3023,3776
2024-12-19 13:45:00,23950.0,0.17625447019934273,0.17835776893648633,104402,186066,3235,4392
2024-12-19 13:50:00,23950.0,0.18965346001349814,0.18951547772215857,480115,259993,2972,2980
2024-12-19 13:55:00,23950.0,0.17623991003966016,0.17048219540440349,220299,166627,2781,2292
2024-12-19 14:00:00,23950.0,0.2047178452323951,0.21158685016614984,452322,208129,3635,1461
2024-12-19 14:05:00,23950.0,0.1694383265787254,0.1736172774374903,458828,258655,4813,3158
2024-12-19 14:10:00,23950.0,0.20257008258013678,0.19510360891843936,405681,475785,525,2448
2024-12-19 14:15:00,23950.0,0.19209571063353598,0.18686624787398307,370624,379996,535,2381
2024-12-19 14:20:00,23950.0,0.12913720116929484,0.1452574704908619,295750,481122,3401,1202
2024-12-19 14:25:00,23950.0,0.1415838651510569,0.14226418772074728,458737,421287,4795,3070
2024-12-19 14:30:00,23950.0,0.1817862283194007,0.18626835349590148,209682,135845,2440,3837
2024-12-19 14:35:00,23950.0,0.13104104380551213,0.1420650403644229,456264,398097,4582,1184
2024-12-19 14:40:00,23950.0,0.21688321217997547,0.23664399412524084,192560,425429,926,4442
2024-12-19 14:45:00,23950.0,0.20483823699799655,0.21076121759735864,422325,367992,1468,3113
2024-12-19 14:50:00,23950.0,0.17542110767777747,0.17491459544739837,157442,167815,3586,898
2024-12-19 14:55:00,23950.0,0.1622035096326028,0.162410534503741,136061,440328,2524,4801
2024-12-19 15:00:00,23950.0,0.1885101168793414,0.1816001418837477,378364,213039,4363,3921
2024-12-19 15:05:00,23950.0,0.16866540024816207,0.16062374742011798,328638,421317,3607,2387
2024-12-19 15:10:00,23950.0,0.20501096819024917,0.20667942780490894,279249,124809,1596,2876
2024-12-19 15:15:00,23950.0,0.1423000690344415,0.15400746336810409,139718,271863,2952,3191
2024-12-19 15:20:00,23950.0,0.21580394436277095,0.23541883008131814,389464,273150,3122,3926
2024-12-19 15:25:00,23950.0,0.18744098937919085,0.20593158651515922,358762,493969,3713,4738
2024-12-20 09:15:00,23900.0,0.14489893887988153,0.12907565779210894,486325,169993,803,2597
2024-12-20 09:20:00,23900.0,0.19685280574658587,0.20034111652551134,484298,240402,2944,4766
2024-12-20 09:25:00,23900.0,0.17632704278213343,0.1869401663090682,356016,495324,785,4516
2024-12-20 09:30:00,23950.0,0.18123033295371424,0.1741874897471711,126109,161662,4210,2403
2024-12-20 09:35:00,24050.0,0.20889565107820943,0.20073877318051758,379615,495327,1054,3788
2024-12-20 09:40:00,24050.0,0.16529808126977402,0.17552630784691783,479580,112093,4849,2603
2024-12-20 09:45:00,23850.0,0.19170902592793845,0.20767647281009233,275123,306081,2177,695
2024-12-20 09:50:00,23850.0,0.15618316468135623,0.13672542563845694,143662,418713,3401,3160
2024-12-20 09:55:00,23850.0,0.21179667221750698,0.21207262781508807,455305,486968,2574,3637
2024-12-20 10:00:00,23850.0,0.20547113334273626,0.189224824341058,315920,382238,2038,534
2024-12-20 10:05:00,23800.0,0.21392186015540554,0.2098360847703316,183474,364905,3371,4948
2024-12-20 10:10:00,23850.0,0.14300738112024913,0.15245774472735396,491072,172586,3660,4948
2024-12-20 10:15:00,23950.0,0.12178084602978456,0.12340889085405515,332287,163495,3887,3993
2024-12-20 10:20:00,23900.0,0.14139651284967508,0.1383429956161477,430855,102688,1934,1291
2024-12-20 10:25:00,23900.0,0.15753270671535816,0.15765554793879613,494700,153581,4402,2341
2024-12-20 10:30:00,23950.0,0.17947597820036107,0.17940011446670223,376801,201628,1268,4319
2024-12-20 10:35:00,23950.0,0.12947477368183302,0.1321750374358158,330353,309560,4621,1289
2024-12-20 10:40:00,23950.0,0.16742296219071318,0.1502529642835138,353357,235703,2172,1335
2024-12-20 10:45:00,23950.0,0.1595389969215183,0.1581101404982434,176994,270676,3915,770
2024-12-20 10:50:00,24000.0,0.14714700706988082,0.15503464226327646,467636,213995,3528,1528
2024-12-20 10:55:00,23950.0,0.16111218228018065,0.16762465369156232,412519,175738,673,2681
2024-12-20 11:00:00,23950.0,0.12047453673188943,0.12057971395678042,421887,184876,3186,3377
2024-12-20 11:05:00,23950.0,0.14443905250725647,0.13464171637690572,256193,441679,3006,1626
2024-12-20 11:10:00,23950.0,0.15571787962568118,0.15658190180354836,241166,494890,585,4591
2024-12-20 11:15:00,23900.0,0.1330192978631703,0.14058726620647208,384429,223890,3417,1535
2024-12-20 11:20:00,23900.0,0.15480823021945803,0.1544323684467942,267305,308244,2535,2577
2024-12-20 11:25:00,23900.0,0.20118656834349477,0.19657138057720794,342429,426081,1881,3168
2024-12-20 11:30:00,23900.0,0.12727845183085662,0.11876581477719866,122081,240930,2020,603
2024-12-20 11:35:00,23900.0,0.18776281770111086,0.18774660466251952,199260,206420,3646,3351
2024-12-20 11:40:00,23900.0,0.21390427559846703,0.20551660585001666,133122,295874,3711,3364
2024-12-20 11:45:00,23900.0,0.17564221409756575,0.15623933277380936,163675,264904,892,936
2024-12-20 11:50:00,23900.0,0.13565695990223486,0.11972605063035396,235315,321713,2642,1320
2024-12-20 11:55:00,23950.0,0.1920706808279845,0.19545300347736153,253400,347705,3361,2299
2024-12-20 12:00:00,23950.0,0.1845142580970711,0.20336982681956434,308485,402473,4649,643
2024-12-20 12:05:00,23900.0,0.15714327055526267,0.14087550316830164,222481,269797,1730,4549
2024-12-20 12:10:00,23900.0,0.16833827649405328,0.16589820701182573,435101,388695,781,4174
2024-12-20 12:15:00,23850.0,0.21224331509966737,0.21087329222851978,489064,103051,866,1381
2024-12-20 12:20:00,23850.0,0.20464099879936387,0.20862905350344252,327467,116874,4326,1273
2024-12-20 12:25:00,23850.0,0.21938868059882843,0.21666114879714896,461846,458638,4217,3622
2024-12-20 12:30:00,23850.0,0.18000736499783337,0.17188900357297754,405768,264390,3736,1916
2024-12-20 12:35:00,23850.0,0.12779729879099078,0.12016217251087308,448654,124562,1414,710
2024-12-20 12:40:00,23800.0,0.1262768348630022,0.11710293804235271,304476,420975,4478,2420
2024-12-20 12:45:00,23750.0,0.20518598170405106,0.1892755403179159,269242,309051,643,2978
2024-12-20 12:50:00,23750.0,0.13771794770832632,0.13492422717240948,158988,390163,1186,4420
2024-12-20 12:55:00,23750.0,0.15159127961464938,0.17031103770287137,235638,360745,4125,1002
2024-12-20 13:00:00,23750.0,0.19331717113144037,0.20298430142290466,419795,486137,616,1088
2024-12-20 13:05:00,23750.0,0.14334436339197165,0.14606030496269107,413748,216128,1525,1999
2024-12-20 13:10:00,23750.0,0.1697076751166227,0.18328801476787782,307145,223637,1020,2617
2024-12-20 13:15:00,23750.0,0.19088432849700712,0.18473781217227125,226423,265035,542,1534
2024-12-20 13:20:00,23750.0,0.2159104393204056,0.20969844678523258,295889,165842,4916,3846
2024-12-20 13:25:00,23750.0,0.1573260797258285,0.1461521250916634,392421,329886,1591,2984
2024-12-20 13:30:00,23750.0,0.21146522202465518,0.23102769562541772,465475,341319,3161,3299
2024-12-20 13:35:00,23750.0,0.1778441711530622,0.19014058583846105,306616,103221,1267,3373
2024-12-20 13:40:00,23700.0,0.18599858899451321,0.18600791730804508,477577,311985,1113,3281
2024-12-20 13:45:00,23700.0,0.2157222542352003,0.2224874828318652,371458,274403,3263,4863
2024-12-20 13:50:00,23700.0,0.18923638689484928,0.17247522542639676,446786,294962,2668,729
2024-12-20 13:55:00,23700.0,0.1384901573631,0.1344129511901216,182838,248262,3093,4831
2024-12-20 14:00:00,23700.0,0.1675167721537146,0.18098891459357153,204804,218541,4905,1156
2024-12-20 14:05:00,23700.0,0.14730259719700894,0.1403035945332122,362325,446681,4945,3844
2024-12-20 14:10:00,23700.0,0.17923569736607237,0.1818304294139152,123056,385574,3895,3627
2024-12-20 14:15:00,23700.0,0.1585638410797543,0.14973407704946878,168813,479700,3979,1594
2024-12-20 14:20:00,23700.0,0.19552598018744677,0.20794286333464748,387649,216469,1048,3425
2024-12-20 14:25:00,23700.0,0.12687357084788206,0.14365324737348786,351491,123938,2655,1835
2024-12-20 14:30:00,23700.0,0.1408845139733208,0.12650575813860118,471640,194933,611,3031
2024-12-20 14:35:00,23700.0,0.14317053186707082,0.13467278626980209,344057,450701,2841,4740
2024-12-20 14:40:00,23700.0,0.19186054230478156,0.1866720869515732,261063,155229,1434,975
2024-12-20 14:45:00,23650.0,0.17056223891858485,0.15063103945259515,110564,305740,1749,1832
2024-12-20 14:50:00,23650.0,0.17079758027414854,0.15970646138676042,337165,197117,1644,2634
2024-12-20 14:55:00,23650.0,0.1534308790079406,0.16178563010139455,313243,285720,797,4654
2024-12-20 15:00:00,23600.0,0.18375412941819302,0.19746525246111393,144953,300443,3046,1824
2024-12-20 15:05:00,23600.0,0.20760858479514452,0.1899681380630336,152313,492081,3506,4962
2024-12-20 15:10:00,23550.0,0.19017446919070735,0.17998487387468373,454585,416389,1006,779
2024-12-20 15:15:00,23550.0,0.16930940946726947,0.1789138655647021,298544,363721,2454,2512
2024-12-20 15:20:00,23600.0,0.13974152431104775,0.15537796252221656,126636,112380,4969,1658
2024-12-20 15:25:00,23650.0,0.18233346245563717,0.19379384260790292,190070,346687,4309,3953
2024-12-23 09:15:00,23750.0,0.13146863223975946,0.12104789379001832,258388,490462,2089,4425
2024-12-23 09:20:00,23800.0,0.1681440423771558,0.15228918919223744,223351,330668,2456,2311
2024-12-23 09:25:00,23750.0,0.1493046939762496,0.16873109420480073,372224,314392,2355,4685
2024-12-23 09:30:00,23750.0,0.21118924454299026,0.22569368986229957,381699,299516,2167,2497
2024-12-23 09:35:00,23750.0,0.1849204948698589,0.19549643695197838,135732,146738,4383,4701
2024-12-23 09:40:00,23750.0,0.20557101783463352,0.20335015256310138,311608,170687,4194,688
2024-12-23 09:45:00,23750.0,0.14127495242344765,0.12623779815828068,490409,453483,4381,1691
